gid,gname,gsubname,gname2,gsubname2,gname3,gsubname3,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim
100341,Unknown,,,,,,0,,,0,-99,-99,0,,,,,,,,,
100342,RYF,,,,,,0,,,0,,,,,,,,,,,,
100343,Chicano Liberation Front,,,,,,1,,,0,-99,-99,0,,,,,,,,,
100344,Peronist Armed Forces (FAP),,,,,,0,,,0,12,,,,,,,,,,,
100345,Black Revolutionary Assault Team,,,,,,0,,,0,,,,,,,,,,,,
100346,Black Panthers,,,,,,0,,,0,8,,,,,,,,,,,
100347,Black Panthers,,,,,,0,,,0,3,,,,,,,,,,,
100348,"Weather Underground, Weathermen",,,,,,1,,,0,1,1,1,2,Call (post-incident),,,,,,,
100349,Left-Wing Militants,,,,,,0,,,0,-99,-99,0,,,,,,,,,
100350,Left-wing extremists,,,,,,0,,,1,1,1,0,,,,,,,,,
100351,Left-Wing Militants,,,,,,0,,,0,2,-99,0,,,,,,,,,
100352,Chicano Liberation Front,,,,,,1,,,0,-99,-99,1,9,Other,,,,,,,
100353,Revolutionary Armed Forces- Argentina (FAR-A),,,,,,0,,,0,6,,,,,,,,,,,
100354,Chicano Liberation Front,,,,,,1,,,0,-99,-99,1,9,Other,,,,,,,
100355,Left-Wing Militants,,,,,,0,,,0,1,1,0,,,,,,,,,
100356,Peoples Revolutionary Party,,,,,,0,,,0,,,,,,,,,,,,
100357,Ejercito de Liberacion Nacional (Bolivia),,,,,,0,,,0,4,,,,,,,,,,,
100358,Left-Wing Militants,,,,,,0,,,0,-99,-99,0,,,,,,,,,
100359,Chicano Radicals,,,,,,0,,,0,-99,-99,0,,,,,,,,,
100360,Left-Wing Militants,,,,,,0,,,0,2,2,0,,,,,,,,,
100361,Left-Wing Militants,,,,,,0,,,0,-99,-99,0,,,,,,,,,
100362,Left-Wing Militants,,,,,,0,,,0,-99,-99,0,,,,,,,,,
100363,Chicano Liberation Front,,,,,,1,,,0,-99,-99,1,9,Other,,,,,,,
100364,Students for a Democratic Society,,,,,,0,,,0,,,,,,,,,,,,
100365,Regulators,,,,,,0,,,0,,,,,,,,,,,,
100366,Chicano Liberation Front,,,,,,0,,,0,-99,-99,1,9,Other,,,,,,,
100367,Left-Wing Militants,,,,,,0,,,0,-99,-99,0,,,,,,,,,
100368,Black Nationalists,,,,,,0,,,0,-99,-99,0,,,,,,,,,
100369,Black Panthers,,,,,,0,,,0,4,,,,,,,,,,,
100370,Turkish Peoples Liberation Army,,,,,,0,,,0,4,,,,,,,,,,,
100371,Black Liberation Army,,,,,,0,,,0,-99,-99,1,1,Letter,,,,,,,
100372,Ejercito Revolucionaria del Pueblo (ERP) (Argentina),,,,,,0,,,0,3,,,,,,,,,,,
100373,Black Liberation Army,,,,,,0,,,0,4,,,,,,,,,,,
100374,Chicano Radicals,,,,,,0,,,0,-99,-99,0,,,,,,,,,
100375,Chicano Radicals,,,,,,0,,,0,-99,-99,0,,,,,,,,,
100376,Revolutionary Communist League (LCR) (Spain),,,,,,0,,,0,,,,,,,,,,,,
100377,Chicano Liberation Front,,,,,,0,,,0,1,1,1,3,Call (pre-incident),,,,,,,
100378,Chicano Liberation Front,,,,,,0,,,0,-99,-99,1,2,Call (post-incident),,,,,,,
100379,Chicano Liberation Front,,,,,,0,,,0,-99,-99,1,2,Call (post-incident),,,,,,,
100380,Left-Wing Militants,,,,,,0,,,0,2,-99,0,,,,,,,,,
100381,Black Liberation Army,,,,,,0,,,0,0,3,0,,,,,,,,,
100382,Black September,,,,,,0,,,0,,,,,,,,,,,,
100383,"Weather Underground, Weathermen",,,,,,0,,,0,-99,-99,1,1,Letter,,,,,,,
100384,Black Nationalists,,,,,,0,,,0,-99,-99,0,,,,,,,,,
100385,Black Liberation Army,,,,,,0,,,0,2,,,,,,,,,,,
100386,Ku Klux Klan,,,,,,0,,,0,5,5,0,,,,,,,,,
100387,White supremacists/nationalists,,,,,,0,,,0,-99,-99,0,,,,,,,,,
100388,White supremacists/nationalists,,,,,,0,,,0,3,-99,0,,,,,,,,,
100389,Left-Wing Militants,,,,,,0,,,0,1,1,1,1,Letter,,,,,,,
100390,Black Nationalists,,,,,,1,,,0,-99,-99,0,,,,,,,,,
100391,Black Liberation Army,,,,,,0,,,0,1,1,1,5,Note left at scene,,,,,,,
100392,Al-Fatah,,,,,,0,,,0,2,,,,,,,,,,,
100393,Anti-Communist extremists,,,,,,0,,,1,2,2,0,,,,,,,,,
100394,Iranian extremists,,,,,,0,,,0,,,,,,,,,,,,
100395,White supremacists/nationalists,,,,,,0,,,0,-99,-99,0,,,,,,,,,
100396,Sons of Liberty,,,,,,0,,,0,,,,,,,,,,,,
100397,White supremacists/nationalists,,,,,,0,,,0,-99,-99,0,,,,,,,,,
100398,Puerto Rican Liberation Front,,,,,,0,,,0,,,,,,,,,,,,
100399,Black September,,,,,,0,,,0,4,,,,,,,,,,,
100400,2nd of June Movement,,,,,,0,,,0,,,,,,,,,,,,
100401,Left-Wing Militants,,,,,,0,,,0,-99,-99,0,,,,,,,,,
100402,Jewish Armed Resistance,,,,,,0,,,0,,,,,,,,,,,,
100403,Jewish Armed Resistance,,,,,,0,,,0,-99,-99,1,10,Unknown,,,,,,,
100404,Sons of Liberty,,,,,,0,,,0,-99,-99,1,3,Call (pre-incident),,,,,,,
100405,Comrades in Arms,,,,,,0,,,0,-99,-99,1,1,Letter,,,,,,,
100406,Basque Fatherland and Freedom (ETA),,,,,,0,,,0,4,,,,,,,,,,,
100407,Montoneros (Argentina),,,,,,0,,,0,15,,,,,,,,,,,
100408,Left-Wing Militants,,,,,,0,,,0,-99,-99,0,,,,,,,,,
100409,Secret Army Organization,,,,,,0,,,0,,,,,,,,,,,,
100410,Student Radicals,,,,,,0,,,0,-99,-99,0,,,,,,,,,
100411,Black Liberation Army,,,,,,0,,,0,3,,,,,,,,,,,
100412,Student Radicals,,,,,,0,,,0,-99,-99,0,,,,,,,,,
100413,Jewish Defense League (JDL),,,,,,1,,,0,1,-99,0,,,,,,,,,
100414,Red Hand Commandos,,,,,,0,,,0,,,,,,,,,,,,
100415,Peoples Liberation Army (United States),,,,,,0,,,0,,,,,,,,,,,,
100416,Jordanian National Liberation Movement,,,,,,0,,,0,1,,,,,,,,,,,
100417,Palestinians,,,,,,0,,,0,5,,,,,,,,,,,
100418,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
100419,Unknown,,,,,,0,,,0,3,0,0,,,,,,,,,
100420,Jewish Armed Resistance,,,,,,0,,,0,-99,-99,1,2,Call (post-incident),,,,,,,
100421,Black Liberation Army,,,,,,1,,,0,4,-99,0,,,,,,,,,
100422,Ejercito Revolucionaria del Pueblo (ERP) (Argentina),,,,,,0,,,0,4,,,,,,,,,,,
100423,Turkish Peoples Liberation Army,,,,,,0,,,0,10,,,,,,,,,,,
100424,Ulster Freedom Fighters (UFF),,,,,,0,,,0,,,,,,,,,,,,
100425,Young Cuba,,,,,,0,,,0,,,,,,,,,,,,
100426,Jewish Defense League (JDL),,,,,,0,,,0,-99,-99,1,2,Call (post-incident),,,,,,,
100427,Ejercito Revolucionaria del Pueblo (ERP) (Argentina),,,,,,0,,,0,,,,,,,,,,,,
100428,Jewish Defense League (JDL),,,,,,0,,,0,-99,-99,1,2,Call (post-incident),,,,,,,
100429,Turkish Leftists,,,,,,0,,,0,4,,,,,,,,,,,
100430,Unknown,,,,,,1,,,1,-99,0,0,,,,,,,,,
100431,Comite Argentino de Lucha Anti-Imperialisto,,,,,,0,,,0,,,,,,,,,,,,
100432,Left-Wing Militants,,,,,,0,,,0,-99,-99,0,,,,,,,,,
100433,Chicano Liberation Front,,,,,,1,,,0,-99,-99,1,2,Call (post-incident),,,,,,,
100434,Puerto Rican Nationalists,,,,,,0,,,0,-99,-99,0,,,,,,,,,
100435,Jewish Defense League (JDL),,,,,,0,,,0,-99,-99,1,2,Call (post-incident),,,,,,,
100436,Jewish Defense League (JDL),,,,,,0,,,0,18,-99,0,,,,,,,,,
100437,Unknown,,,,,,0,,,0,5,,,,,,,,,,,
100438,Japanese Red Army (JRA),,,,,,0,,,0,5,,,,,,,,,,,
100439,Mujahedin-e Khalq (MEK),Peoples Struggle,,,,,0,,,0,,,,,,,,,,,,
100440,Red Flag (Venezuela),,,,,,0,,,0,4,,,,,,,,,,,
100441,Black Panthers,,,,,,0,,,0,2,,,,,,,,,,,
100442,National Front for the Liberation of Cuba (FLNC),,,,,,0,,,0,,,,,,,,,,,,
100443,OPR-33,,,,,,0,,,0,4,,,,,,,,,,,
100444,Black Panthers,,,,,,0,,,0,5,,,,,,,,,,,
100445,Puerto Rican Revolutionary Movement,,,,,,0,,,0,-99,-99,1,2,Call (post-incident),,,,,,,
100446,Popular Revolutionary Resistance Group,,,,,,0,,,0,,,,,,,,,,,,
100447,Black September,,,,,,0,,,0,8,,,,,,,,,,,
100448,Jewish Defense League (JDL),,,,,,0,,,0,2,2,1,2,Call (post-incident),,,,,,,
100449,Croatian Nationalists,,,,,,0,,,0,3,,,,,,,,,,,
100450,Black September,,,,,,0,,,0,,,1,5,Note left at scene,,,,,,,
100451,Black September,,,,,,0,,,0,-99,-99,1,5,Note left at scene,,,,,,,
100452,Black Liberation Army,,,,,,1,,,0,6,-99,0,,,,,,,,,
100453,"Masada, Action and Defense Movement",,,,,,0,,,0,,,,,,,,,,,,
100454,Left-Wing Militants,,,,,,0,,,0,4,4,0,,,,,,,,,
100455,Black Panthers,,,,,,1,,,0,2,1,0,,,,,,,,,
100456,Popular Front for the Liberation of Palestine (PFLP),,,,,,0,,,0,1,,,,,,,,,,,
100457,Black September,,,,,,0,,,0,3,,,,,,,,,,,
100458,Iberian Liberation Movement (MIL),,,,,,0,,,0,,,,,,,,,,,,
100459,National Liberation Army of Colombia (ELN),,,,,,0,,,0,,,,,,,,,,,,
100460,National Integration Front (FIN),,,,,,0,,,0,,,,,,,,,,,,
100461,"Resistance, Liberation and Independence Organization (AAA)",,,,,,0,,,0,,,,,,,,,,,,
100462,Secret Cuban Government,,,,,,0,,,0,-99,-99,1,1,Letter,,,,,,,
100463,Baader-Meinhof Group,,,,,,0,,,0,1,,,,,,,,,,,
100464,Armed Revolutionary Independence Movement (MIRA),,,,,,1,,,0,-99,-99,0,,,,,,,,,
100465,Montoneros (Argentina),,,,,,0,,,0,3,,,,,,,,,,,
100466,Black Liberation Army,,,,,,0,,,0,4,-99,1,5,Note left at scene,,,,,,,
100467,Republic of New Afrika,,,,,,0,,,0,1,0,1,1,Letter,,,,,,,
100468,Red June of 14 June,,,,,,0,,,0,,,,,,,,,,,,
100469,Popular Liberation Army (EPL),,,,,,0,,,0,,,,,,,,,,,,
100470,Republic of New Afrika,,,,,,0,,,0,1,0,0,,,,,,,,,
100471,Ejercito Revolucionaria del Pueblo (ERP) (Argentina),,,,,,1,,,0,,,,,,,,,,,,
100472,Black Muslims,,,,,,1,,,0,7,7,0,,,,,,,,,
100473,Unknown,,,,,,0,,,0,-99,-99,0,,,,,,,,,
100474,Coalition of National Brigades,,,,,,0,,,0,3,,,,,,,,,,,
100475,Armenians,,,,,,0,,,0,1,,,,,,,,,,,
100476,International Revolutionary Action Group (GARI),,,,,,0,,,0,,,,,,,,,,,,
100477,Black September,,,,,,0,,,0,17,,,,,,,,,,,
100478,Armed Revolutionary Independence Movement (MIRA),,,,,,1,,,0,-99,-99,0,,,,,,,,,
100479,Ejercito Revolucionaria del Pueblo (ERP) (Argentina),,,,,,0,,,0,8,,,,,,,,,,,
100480,Black December,,,,,,0,,,0,3,,,,,,,,,,,
100481,American Indian Movement,,,,,,0,,,0,200,-99,0,,,,,,,,,
100482,Black September,,,,,,0,,,0,1,1,0,,,,,,,,,
100483,Unknown,,,,,,0,,,0,-99,-99,0,,,,,,,,,
100484,Greek Anti-Dictatorial Youth (EAN),,,,,,0,,,0,,,,,,,,,,,,
100485,Argentine Liberation Front (FAL),,,,,,0,,,0,6,,,,,,,,,,,
100486,Montoneros (Argentina),,,,,,0,,,0,2,,,,,,,,,,,
100487,Armenians,,,,,,0,,,0,2,,,,,,,,,,,
100488,Front for Armenian Liberation,,,,,,0,,,0,2,,,,,,,,,,,
100489,Palestinians,,,,,,0,,,0,3,,,,,,,,,,,
100490,Unknown,,,,,,0,,,0,10,,,,,,,,,,,
100491,Shan Insurgents,Rebels,,,,,0,,,0,,,,,,,,,,,,
100492,National Youth Resistance Organization,,,,,,0,,,0,,,,,,,,,,,,
100493,Ejercito Revolucionaria del Pueblo (ERP) (Argentina),,,,,,0,,,0,11,,,,,,,,,,,
100494,Black September,,,,,,0,,,0,1,,,,,,,,,,,
100495,Black September,,,,,,0,,,0,9,,,,,,,,,,,
100496,Revolutionary Patriotic Anti-Fascist Front (FRAP),,,,,,0,,,0,,,,,,,,,,,,
100497,Black December,,,,,,0,,,0,1,,,,,,,,,,,
100498,Revolutionary Student Front,,,,,,0,,,0,4,,,,,,,,,,,
100499,Zero Point,,,,,,0,,,0,4,,,,,,,,,,,
100500,Mujahedin-e Khalq (MEK),Peoples Struggle,,,,,0,,,0,2,,,,,,,,,,,
100501,Popular Front for the Liberation of Palestine (PFLP),,,,,,1,,,0,1,,,,,,,,,,,
100502,2nd of June Movement,,,,,,0,,,0,2,,,,,,,,,,,
100503,Black Liberation Army,,,,,,0,,,0,-99,-99,0,,,,,,,,,
100504,Black September,,,,,,0,,,0,2,,,,,,,,,,,
100505,Black September,,,,,,0,,,0,5,,,,,,,,,,,
100506,Ejercito Revolucionaria del Pueblo (ERP) (Argentina),,,,,,0,,,0,30,,,,,,,,,,,
100507,Irish Republican Army (IRA),,,,,,1,,,0,,,,,,,,,,,,
100508,Black Muslims,,,,,,1,,,0,2,2,-9,,,,,,,,,
100509,White supremacists/nationalists,,,,,,0,,,1,1,1,0,,,,,,,,,
100510,Armed Proletarian Nuclei (NAP),,,,,,0,,,0,,,,,,,,,,,,
100511,Red Cell,,,,,,0,,,0,,,,,,,,,,,,
100512,National Liberation Army of Colombia (ELN),,,,,,0,,,0,4,,,,,,,,,,,
100513,Proletarian Action Group,,,,,,0,,,0,,,,,,,,,,,,
100514,Lebanese Socialist Revolutionary Organization,,,,,,0,,,0,2,,,,,,,,,,,
100515,Black Muslims,,,,,,1,,,0,-99,-99,0,,,,,,,,,
100516,Zebra killers,,,,,,0,,,0,3,3,0,,,,,,,,,
100517,Zebra killers,,,,,,0,,,0,1,1,0,,,,,,,,,
100518,Armenian Group,,,,,,0,,,0,,,,,,,,,,,,
100519,Symbionese Liberation Army (SLA),,,,,,0,,,0,1,,,,,,,,,,,
100520,Revolutionary Cells,,,,,,0,,,0,,,,,,,,,,,,
100521,Red Flag (Venezuela),,,,,,0,,,0,2,,,,,,,,,,,
100522,Movement of the Revolutionary Left (MIR) (Venezuela),,,,,,0,,,0,,,,,,,,,,,,
100523,Zebra killers,,,,,,0,,,0,2,2,0,,,,,,,,,
100524,Ku Klux Klan,,,,,,1,,,0,3,3,0,,,,,,,,,
100525,Revolutionary Peoples Army,,,,,,0,,,0,,,,,,,,,,,,
100526,Palestinians,,,,,,0,,,0,1,,,,,,,,,,,
100527,Zebra killers,,,,,,0,,,0,2,-99,0,,,,,,,,,
100528,Basque Fatherland and Freedom (ETA),,,,,,0,,,0,5,,,,,,,,,,,
100529,Zebra killers,,,,,,0,,,0,1,-99,0,,,,,,,,,
100530,Zebra killers,,,,,,0,,,0,-99,-99,0,,,,,,,,,
100531,Red Brigades,,,,,,0,,,0,4,,,,,,,,,,,
100532,Ejercito Revolucionaria del Pueblo (ERP) (Argentina),,,,,,0,,,0,60,,,,,,,,,,,
100533,Japanese Red Army (JRA),,Popular Front for the Liberation of Palestine (PFLP),,,,0,0,,0,4,,,,,,,,,,,
100534,Muslim Guerrillas,,,,,,0,,,0,3,,,,,,,,,,,
100535,Black Muslims,,,,,,0,,,0,2,,,,,,,,,,,
100536,Symbionese Liberation Army (SLA),,,,,,0,,,0,8,,,,,,,,,,,
100537,Popular Front for the Liberation of Palestine (PFLP),,,,,,0,,,0,5,,,,,,,,,,,
100538,Breton Liberation Front (FLB),Breton Revolutionary Army (armed wing),,,,,0,,,0,,,,,,,,,,,,
100539,Peoples Resistance Organized Army,,,,,,0,,,0,,,,,,,,,,,,
100540,Chicano Radicals,,,,,,1,,,0,-99,-99,0,,,,,,,,,
100541,Chicano Radicals,,,,,,1,,,0,-99,-99,0,,,,,,,,,
100542,Arabs,,,,,,0,,,0,2,,,,,,,,,,,
100543,Unknown,,,,,,0,,,0,8,,,,,,,,,,,
100544,Americans for Justice,,,,,,0,,,0,-99,-99,1,10,Unknown,,,,,,,
100545,Red Flag (Venezuela),,,,,,0,,,0,,,,,,,,,,,,
100546,Red Brigades,,,,,,0,,,0,,,,,,,,,,,,
100547,Lebanese Socialist Revolutionary Organization,,,,,,0,,,0,,,,,,,,,,,,
100548,Irish Republican Army (IRA),,,,,,0,,,0,4,,,,,,,,,,,
100549,23rd of September Communist League,,,,,,0,,,0,4,,,,,,,,,,,
100550,Peoples Liberation Army (Mexico),,,,,,0,,,0,2,,,,,,,,,,,
100551,Corsican National Liberation Front (FLNC),,,,,,0,,,0,,,,,,,,,,,,
100552,Rebel Armed Forces of Guatemala (FAR),,,,,,0,,,0,4,,,,,,,,,,,
100553,"Popular Front for the Liberation of Palestine, Gen Cmd (PFLP-GC)",,,,,,0,,,0,3,,,,,,,,,,,
100554,Secret Organization Zero,,,,,,0,,,0,,,,,,,,,,,,
100555,Symbionese Liberation Army (SLA),,,,,,0,,,0,4,,,,,,,,,,,
100556,Justice Guerrillas,,,,,,1,,,0,1,,,,,,,,,,,
100557,Basque Fatherland and Freedom (ETA),,,,,,0,,,0,2,,,,,,,,,,,
100558,National Liberation Front of Chad,,,,,,0,,,0,,,,,,,,,,,,
100559,Ejercito Revolucionaria del Pueblo (ERP) (Argentina),,,,,,0,,,0,9,,,,,,,,,,,
100560,RVA,,,,,,0,,,0,,,,,,,,,,,,
100561,Peoples Revolutionary Army (ERP) (El Salvador),,,,,,0,,,0,,,,,,,,,,,,
100562,International Revolutionary Action Group (GARI),,,,,,0,,,0,3,,,,,,,,,,,
100563,Jewish Defense League (JDL),,,,,,0,,,0,10,-99,0,,,,,,,,,
100564,Symbionese Liberation Army (SLA),,,,,,0,,,0,3,,,,,,,,,,,
100565,Democratic Front for the Liberation of Palestine (DFLP),,,,,,0,,,0,3,,,,,,,,,,,
100566,Eritrean Liberation Front,,,,,,0,,,0,4,,,,,,,,,,,
100567,Black Order,,,,,,0,,,0,,,,,,,,,,,,
100568,Revolutionary Arab Youth Organization,,,,,,0,,,0,,,,,,,,,,,,
100569,Organization of the Sons of Occupied Territories,,,,,,0,,,0,,,,,,,,,,,,
100570,Unknown,,,,,,0,,,0,20,,,,,,,,,,,
100571,Symbionese Liberation Army (SLA),,,,,,0,,,0,,,,,,,,,,,,
100572,Ejercito Revolucionaria del Pueblo (ERP) (Argentina),,,,,,0,,,0,15,,,,,,,,,,,
100573,Krause Group,,,,,,0,,,0,,,,,,,,,,,,
100574,Basque Fatherland and Freedom (ETA),,,,,,0,,,0,3,,,,,,,,,,,
100575,Popular Resistance Sabotage Group,,,,,,0,,,0,,,,,,,,,,,,
100576,Jewish Extremists,,,,,,1,,,0,-99,-99,0,,,,,,,,,
100577,Chicano Liberation Front,,,,,,1,,,0,1,-99,0,,,,,,,,,
100578,Popular Front for the Liberation of Palestine (PFLP),,,,,,0,,,0,4,,,,,,,,,,,
100579,Fuerzas Armadas de Liberacion Nacional (FALN),,,,,,0,,,0,,,,,,,,,,,,
100580,Anti-Government extremists,,,,,,0,,,1,1,,,,,,,,,,,
100581,Lebanese Socialist Revolutionary Organization,,,,,,0,,,0,4,,,,,,,,,,,
100582,M-7,,,,,,0,,,0,,,,,,,,,,,,
100583,Democratic Front for the Liberation of Palestine (DFLP),,,,,,0,,,0,,,,,,,,,,,,
100584,Popular Front for the Liberation of Palestine (PFLP),,Carlos the Jackal,,,,0,0,,0,,,,,,,,,,,,
100585,Black Order,,,,,,0,,,0,5,,,,,,,,,,,
100586,Anti-Government extremists,,,,,,0,,,1,1,1,1,9,Other,,,,,,,0
100587,Unknown,,,,,,0,,,1,,,,,,,,,,,,
100588,Arab Communist Organization,,,,,,0,,,0,,,,,,,,,,,,
100589,Korean Youth League,,,,,,0,,,0,1,,,,,,,,,,,
100590,Japanese Red Army (JRA),,,,,,0,,,0,3,,,,,,,,,,,
100591,Argentine Liberation Front (FAL),,,,,,0,,,0,3,,,,,,,,,,,
100592,Montoneros (Argentina),,,,,,0,,,0,30,,,,,,,,,,,
100593,Condor,,,,,,0,,,0,,,,,,,,,,,,
100594,M12J,,,,,,0,,,0,7,,,,,,,,,,,
100595,Dominican Popular Movement (MPD),,,,,,0,,,0,7,,,,,,,,,,,
100596,Fuerzas Armadas de Liberacion Nacional (FALN),,,,,,1,,,0,-99,-99,1,2,Call (post-incident),,,,,,,0
100597,Argentine Anticommunist Alliance (AAA),,,,,,0,,,0,,,,,,,,,,,,
100598,Armed Proletarian Nuclei (NAP),,,,,,0,,,0,4,,,,,,,,,,,
100599,Protestant Action Group,,,,,,0,,,0,,,,,,,,,,,,
100600,Basque Fatherland and Freedom (ETA),,,,,,0,,,0,1,,,,,,,,,,,
100601,Jewish Armed Resistance,,,,,,0,,,0,3,,,,,,,,,,,
100602,Red Flag,,,,,,0,,,0,,,,,,,,,,,,
100603,Cuban C-4 Movement,,,,,,0,,,0,,,,,,,,,,,,
100604,United Popular Liberation Army of America,,,,,,0,,,0,,,,,,,,,,,,
100605,Maruseido (Marxist Youth League),,,,,,0,,,0,,,,,,,,,,,,
100606,Baader-Meinhof Group,Holger Meins Commando,,,,,0,,,0,,,,,,,,,,,,
100607,23rd of September Communist League,,,,,,0,,,0,,,,,,,,,,,,
100608,Revolutionary Vanguard,,,,,,0,,,0,,,,,,,,,,,,
100609,Palestinians,,,,,,0,,,0,4,,,,,,,,,,,
100610,Fuerzas Armadas de Liberacion Nacional (FALN),,,,,,0,,,0,-99,-99,-9,,,,,,,,,
100611,Latin America Anti-Communist Army (LAACA),,,,,,1,,,0,-99,-99,1,2,Call (post-incident),,,,,,,
100612,Youth Action Group,,,,,,0,,,0,,,,,,,,,,,,
100613,Irish Republican Army (IRA),,,,,,0,,,0,,,1,3,Call (pre-incident),,,,,,,
100614,Irish Republican Army (IRA),,,,,,0,,,0,-99,-99,1,3,Call (pre-incident),,,,,,,
100615,Raul Sendic International Brigade,,,,,,0,,,0,,,,,,,,,,,,
100616,Sandinista National Liberation Front (FSLN),,,,,,0,,,0,,,,,,,,,,,,
100617,Cuban Exiles,,,,,,0,,,0,1,,,,,,,,,,,
100618,Black Muslims,,,,,,0,,,0,3,3,-9,,,,,,,,,
100619,Fuerzas Armadas de Liberacion Nacional (FALN),,,,,,0,,,0,-99,-99,-9,,,,,,,,,
100620,Fuerzas Armadas de Liberacion Nacional (FALN),,,,,,0,,,0,-99,-99,-9,,,,,,,,,
100621,First of October Antifascist Resistance Group (GRAPO),,,,,,0,,,0,,,,,,,,,,,,
100622,Popular Front for the Liberation of Palestine (PFLP),,Carlos the Jackal,,,,0,0,,0,2,,,,,,,,,,,
100623,Ananda Marga,,,,,,1,,,0,-99,0,0,,,,,,,,,
100624,Armenian Secret Army for the Liberation of Armenia,,,,,,0,,,0,,,,,,,,,,,,
100625,23rd of September Communist League,,,,,,0,,,0,3,,,,,,,,,,,
100626,Baader-Meinhof Group,,,,,,0,,,0,2,,,,,,,,,,,
100627,Maskini Liberation Front,,,,,,0,,,0,,,,,,,,,,,,
100628,Omega-7,,,,,,0,,,0,,,,,,,,,,,,
100629,Continental Revolutionary Army,,,,,,0,,,0,,,,,,,,,,,,
100630,National Socialist Liberation Front,,,,,,0,,,0,,,,,,,,,,,,
100631,International Revolutionary Solidarity,,,,,,0,,,0,,,,,,,,,,,,
100632,Cuban Action,,,,,,0,,,0,,,,,,,,,,,,
100633,Prisoner  Gourgen Yanikian Group,,,,,,0,,,0,,,,,,,,,,,,
100634,National Awami Party,,,,,,0,,,0,,,,,,,,,,,,
100635,New Order- France,,,,,,0,,,0,,,,,,,,,,,,
100636,Breton Liberation Front (FLB),,,,,,0,,,0,,,,,,,,,,,,
100637,National Liberation Army of Colombia (ELN),,,,,,0,,,0,60,,,,,,,,,,,
100638,Red Brigades,,,,,,0,,,0,5,,,,,,,,,,,
100639,Movement for Cuban Justice (Pragmatistas),,,,,,0,,,0,,,,,,,,,,,,
100640,Irish National Liberation Army (INLA),,,,,,0,,,0,,,,,,,,,,,,
100641,Cuban Exiles,,,,,,0,,,0,-99,-99,1,9,Other,,,,,,,
100642,2nd of June Movement,,,,,,0,,,0,7,,,,,,,,,,,
100643,East Asia Anti Japanese Armed Front,,,,,,0,,,0,8,,,,,,,,,,,
100644,National Organization of Cypriot Fighters (EOKA),EOKA-B,,,,,0,,,0,,,,,,,,,,,,
100645,Canary Islands Independence Movement,,,,,,0,,,0,,,,,,,,,,,,
100646,Revolutionary Armed Forces of Colombia (FARC),,,,,,0,,,0,30,,,,,,,,,,,
100647,"Weather Underground, Weathermen",,,,,,0,,,0,3,,,,,,,,,,,
100648,Popular Front for the Liberation of Palestine (PFLP),,,,,,0,,,0,8,,,,,,,,,,,
100649,Sixth of March Group,,,,,,0,,,0,,,,,,,,,,,,
100650,Mahir Cayan Suicide Group,,,,,,0,,,0,,,,,,,,,,,,
100651,Front for the Liberation of the French Somali Coast,,,,,,0,,,0,,,,,,,,,,,,
100652,Unknown,,,,,,0,,,0,0,,,,,,,,,,,
100653,Basque Fatherland and Freedom (ETA),,,,,,0,,,0,0,,,,,,,,,,,
100654,Red Guerilla Family,,,,,,0,,,0,,,,,,,,,,,,
100655,Revolutionary Armed Forces of Colombia (FARC),,,,,,0,,,0,,,,,,,,,,,,
100656,Argentine National Organization Movement (MANO),,,,,,0,,,0,,,,,,,,,,,,
100657,Jewish Extremists,,,,,,0,,,0,,,,,,,,,,,,
100658,Charles Martel Group,,,,,,0,,,0,,,,,,,,,,,,
100659,Phalange,,,,,,0,,,0,-99,0,0,,,,,,,,,
100660,Socialist Patients Collective (SPK),,,,,,0,,,0,7,,,,,,,,,,,
100661,Unknown,,,,,,0,,,0,-99,-99,-9,,,,,,,,,
100662,Peoples Liberation Army (Northern Ireland),,,,,,0,,,0,,,,,,,,,,,,
100663,Revolutionary Patriotic Anti-Fascist Front (FRAP),,,,,,0,,,0,0,,,,,,,,,,,
100664,Meinhof-Puig-Antich Group,,,,,,0,,,0,,,,,,,,,,,,
100665,Armed Proletarian Nuclei (NAP),,,,,,0,,,0,5,,,,,,,,,,,
100666,The Scorpion,,,,,,1,,,0,,,,,,,,,,,,
100667,The Scorpion,,,,,,0,,,0,,,,,,,,,,,,
100668,Catalan Liberation Front (FAC),,,,,,0,,,0,0,,,,,,,,,,,
100669,Peoples Revolutionary Party (Tanzania),,,,,,0,,,0,,,,,,,,,,,,
100670,Nationalist Intervention Group,,,,,,0,,,0,,,,,,,,,,,,
100671,Mujahedin-e Khalq (MEK),Peoples Struggle,,,,,0,,,0,10,,,,,,,,,,,
100672,Fuerzas Armadas de Liberacion Nacional (FALN),,,,,,1,,,0,-99,-99,-9,,,,,,,,,
100673,East Asia Anti Japanese Armed Front,,,,,,0,,,0,,,,,,,,,,,,
100674,East Asia Anti Japanese Armed Front,,,,,,0,,,0,1,,,,,,,,,,,
100675,Baader-Meinhof Group,Baader Solidarity,,,,,0,,,0,,,,,,,,,,,,
100676,George Jackson Brigade,,,,,,0,,,0,,,,,,,,,,,,
100677,Anti-Terrorism ETA (ATE),,,,,,0,,,0,,,,,,,,,,,,
